Job Title,Digital Work,Routine Work,Cognitive/ Innovation Work,Interpersonal Work,Management Work,2 Digit NAICS Industry,Rp,Link,Pay,Education,Number of Jobs in 2022,Job Outlook,Employment Change 2022-32,,
Doctor of Veterinary Medicine,0.2,0.3,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/healthcare/veterinarians.htm,103260,Doctoral or professional degree,6393,20% (Much faster than average),1264,,
Vocational Rehabilitation Job Coach,0.2,0.3,0.2,0.3,0.1,62,0.4545454545,https://www.bls.gov/ooh/community-and-social-service/rehabilitation-counselors.htm,39990,Master's degree,12114,2% (As fast as average),229,,
Environmental Scientist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,76480,Bachelor's degree,10062,6% (Faster than average),612,,
Environmental scientists and specialists,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,76480,Bachelor's degree,10062,6% (Faster than average),612,,
Hazardous Substances Scientist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,76480,Bachelor's degree,10062,6% (Faster than average),612,,
Passenger Car Conductor,0.1,0.4,0.2,0.3,0.1,48,0.4545454545,https://www.bls.gov/ooh/transportation-and-material-moving/railroad-occupations.htm,68960,High school diploma or equivalent,3144,1% (Little or no change),32,,
Public Health Dietitian,0.2,0.3,0.3,0.2,0.1,62,0.4545454545,https://www.bls.gov/ooh/healthcare/dietitians-and-nutritionists.htm,66450,Bachelor's degree,7860,7% (Faster than average),520,,
Community Health Representative,0.2,0.3,0.2,0.3,0.1,62,0.4545454545,https://www.bls.gov/ooh/community-and-social-service/community-health-workers.htm,46190,High school diploma or equivalent,9600,14% (Much faster than average),1343,,
Labor Relations Consultant,0.3,0.2,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/business-and-financial/labor-relations-specialists.htm,82010,Bachelor's degree,9229,-1% (Little or no change),-71,,
Union Representative,0.2,0.3,0.2,0.3,0.1,81,0.4545454545,https://www.bls.gov/ooh/business-and-financial/labor-relations-specialists.htm,82010,Bachelor's degree,9229,-1% (Little or no change),-71,,
Wind Tunnel Engineer,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/architecture-and-engineering/aerospace-engineers.htm,126880,Bachelor's degree,6380,6% (Faster than average),390,,
Funeral service workers,0.1,0.4,0.2,0.3,0.1,81,0.4545454545,https://www.bls.gov/ooh/personal-care-and-service/funeral-service-occupations.htm,58820,Associate's degree,8686,3% (As fast as average),243,,
Certified Health Education Specialist,0.3,0.2,0.3,0.2,0.1,62,0.4545454545,https://www.bls.gov/ooh/community-and-social-service/health-educators.htm,59990,Bachelor's degree,8629,7% (Faster than average),629,,
Health Educator,0.3,0.2,0.25,0.25,0.1,62,0.4545454545,https://www.bls.gov/ooh/community-and-social-service/health-educators.htm,59990,Bachelor's degree,8629,7% (Faster than average),629,,
Public Health Educator,0.3,0.2,0.3,0.2,0.1,62,0.4545454545,https://www.bls.gov/ooh/community-and-social-service/health-educators.htm,59990,Bachelor's degree,8629,7% (Faster than average),629,,
Chiropractic Doctor,0.1,0.4,0.3,0.2,0.1,62,0.4545454545,https://www.bls.gov/ooh/healthcare/chiropractors.htm,75380,Doctoral or professional degree,18333,9% (Much faster than average),1633,,
Maestro,0.2,0.3,0.3,0.2,0.1,71,0.4545454545,https://www.bls.gov/ooh/entertainment-and-sports/music-directors-and-composers.htm,62940,Bachelor's degree,3238,1% (Little or no change),38,,
Music Minister,0.2,0.3,0.25,0.25,0.1,71,0.4545454545,https://www.bls.gov/ooh/entertainment-and-sports/music-directors-and-composers.htm,62940,Bachelor's degree,3238,1% (Little or no change),38,,
Orchestrator,0.3,0.2,0.3,0.2,0.1,71,0.4545454545,https://www.bls.gov/ooh/entertainment-and-sports/music-directors-and-composers.htm,62940,Bachelor's degree,3238,1% (Little or no change),38,,
Television Host,0.3,0.2,0.25,0.25,0.1,51,0.4545454545,https://www.bls.gov/ooh/media-and-communication/announcers.htm,,See How to Become One,4709,-4% (Decline),-200,,
Hearing Officer,0.2,0.3,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,128610,Doctoral or professional degree,2378,2% (As fast as average),44,,
Jurist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,128610,Doctoral or professional degree,2378,2% (As fast as average),44,,
Probate Judge,0.2,0.3,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,128610,Doctoral or professional degree,2378,2% (As fast as average),44,,
Traffic Court Referee,0.1,0.4,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,128610,Doctoral or professional degree,2378,2% (As fast as average),44,,
Adult Education Teacher,0.3,0.2,0.3,0.2,0.1,61,0.4545454545,https://www.bls.gov/ooh/education-training-and-library/adult-literacy-and-ged-teachers.htm,58590,Bachelor's degree,4220,-13% (Decline),-530,,
General Educational Development Teacher,0.2,0.3,0.3,0.2,0.1,61,0.4545454545,https://www.bls.gov/ooh/education-training-and-library/adult-literacy-and-ged-teachers.htm,58590,Bachelor's degree,4220,-13% (Decline),-530,,
Certified Legal Investigator,0.3,0.2,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/protective-service/private-detectives-and-investigators.htm,52120,High school diploma or equivalent,4256,6% (Faster than average),256,,
Licensed Private Investigator,0.3,0.2,0.3,0.2,0.1,56,0.4545454545,https://www.bls.gov/ooh/protective-service/private-detectives-and-investigators.htm,52120,High school diploma or equivalent,4256,6% (Faster than average),256,,
Ethnographic Materials Conservator,0.3,0.2,0.4,0.1,0.1,71,0.4545454545,https://www.bls.gov/ooh/education-training-and-library/curators-museum-technicians-and-conservators.htm,53420,See How to Become One,1508,10% (Much faster than average),148,,
Agricultural and food scientists,0.3,0.2,0.4,0.1,0.1,11,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/agricultural-and-food-scientists.htm,74940,Bachelor's degree,1362,6% (Faster than average),81,,
Food Processing Scientist,0.3,0.2,0.4,0.1,0.1,33,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/agricultural-and-food-scientists.htm,74940,Bachelor's degree,1362,6% (Faster than average),81,,
Food Safety Scientist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/agricultural-and-food-scientists.htm,74940,Bachelor's degree,1362,6% (Faster than average),81,,
Food Scientist,0.3,0.2,0.4,0.1,0.1,72,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/agricultural-and-food-scientists.htm,74940,Bachelor's degree,1362,6% (Faster than average),81,,
Certified Indoor Environmentalist,0.3,0.2,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-science-and-protection-technicians.htm,48380,Associate's degree,4375,6% (Faster than average),250,,
Resident Athletic Trainer,0.2,0.3,0.2,0.3,0.1,61,0.4545454545,https://www.bls.gov/ooh/healthcare/athletic-trainers.htm,53840,Master's degree,8450,14% (Much faster than average),1200,,
Environmental Geologist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/geoscientists.htm,87480,Bachelor's degree,1096,5% (Faster than average),54,,
Paleontologist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/geoscientists.htm,87480,Bachelor's degree,1096,5% (Faster than average),54,,
Petroleum Geologist,0.3,0.2,0.4,0.1,0.1,21,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/geoscientists.htm,87480,Bachelor's degree,1096,5% (Faster than average),54,,
Custom Furrier,0.1,0.4,0.3,0.2,0.1,33,0.4545454545,https://www.bls.gov/ooh/arts-and-design/fashion-designers.htm,76700,Bachelor's degree,2264,3% (As fast as average),73,,
Glass Science Engineer,0.3,0.2,0.4,0.1,0.1,33,0.4545454545,https://www.bls.gov/ooh/architecture-and-engineering/materials-engineers.htm,100140,Bachelor's degree,2478,5% (Faster than average),122,,
Metallurgist,0.2,0.3,0.4,0.1,0.1,33,0.4545454545,https://www.bls.gov/ooh/architecture-and-engineering/materials-engineers.htm,100140,Bachelor's degree,2478,5% (Faster than average),122,,
Biochemical Engineer,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/architecture-and-engineering/biomedical-engineers.htm,99550,Bachelor's degree,2814,5% (Faster than average),143,,
Certified Fire Investigator,0.2,0.3,0.4,0.1,0.1,92,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Fire inspectors,0.1,0.4,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Fire Investigator,0.2,0.3,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Fire Prevention Inspector,0.1,0.4,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Fire Ranger,0.1,0.4,0.3,0.2,0.1,92,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Wildland Fire Operations Specialist,0.2,0.3,0.3,0.2,0.1,11,0.4545454545,https://www.bls.gov/ooh/protective-service/fire-inspectors-and-investigators.htm,65800,See How to Become One,1024,5% (Faster than average),53,,
Atomic Process Engineer,0.3,0.2,0.4,0.1,0.1,33,0.4545454545,https://www.bls.gov/ooh/architecture-and-engineering/nuclear-engineers.htm,122480,Bachelor's degree,1725,1% (Little or no change),12,,
Alternative Dispute Resolution Coordinator,0.3,0.2,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/legal/arbitrators-mediators-and-conciliators.htm,64030,Bachelor's degree,2275,5% (Faster than average),125,,
Hydrogeologist,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/hydrologists.htm,85990,Bachelor's degree,1650,1% (Little or no change),25,,
Political Consultant,0.4,0.1,0.3,0.2,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/political-scientists.htm,128020,Master's degree,886,7% (Faster than average),57,,
Political scientists,0.3,0.2,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/political-scientists.htm,128020,Master's degree,886,7% (Faster than average),57,,
Political Geographer,0.4,0.1,0.4,0.1,0.1,54,0.4545454545,https://www.bls.gov/ooh/life-physical-and-social-science/geographers.htm,88900,Bachelor's degree,188,1% (Little or no change),0,,
Computer and information research scientists,0.9,0.05,0.9,0.15,0.1,54,0.4523809524,https://www.bls.gov/ooh/computer-and-information-technology/computer-and-information-research-scientists.htm,136620,Master's degree,7300,23% (Much faster than average),1660,,
Registered Dental Hygienist,0.2,0.5,0.2,0.6,0.05,62,0.4516129032,https://www.bls.gov/ooh/healthcare/dental-hygienists.htm,81400,Associate's degree,54850,7% (Faster than average),4075,,
Maitre D',0.05,0.4,0.15,0.35,0.05,72,0.45,https://www.bls.gov/ooh/food-preparation-and-serving/food-and-beverage-serving-and-related-workers.htm,28130,No formal educational credential,168174,2% (As fast as average),2952,,
CEO,0.4,0.05,0.25,0.2,0.1,55,0.45,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Chief Executive Officer,0.4,0.05,0.25,0.15,0.15,55,0.45,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Financial Auditor,0.7,0.2,0.6,0.3,0.2,54,0.45,https://www.bls.gov/ooh/business-and-financial/accountants-and-auditors.htm,78000,Bachelor's degree,102560,4% (As fast as average),4493,,
Childcare workers,0.05,0.4,0.2,0.35,0,62,0.45,https://www.bls.gov/ooh/personal-care-and-service/childcare-workers.htm,28520,High school diploma or equivalent,67564,-2% (Decline),-1321,,
Credentialing Coordinator,0.6,0.3,0.4,0.5,0.2,62,0.45,https://www.bls.gov/ooh/business-and-financial/human-resources-specialists.htm,64240,Bachelor's degree,58300,6% (Faster than average),3427,,
Advertising Analyst,0.7,0.2,0.6,0.4,0.1,54,0.45,https://www.bls.gov/ooh/business-and-financial/market-research-analysts.htm,68230,Bachelor's degree,96511,13% (Much faster than average),12956,,
Marketing Specialist,0.7,0.2,0.6,0.4,0.1,54,0.45,https://www.bls.gov/ooh/business-and-financial/market-research-analysts.htm,68230,Bachelor's degree,96511,13% (Much faster than average),12956,,
Market Research Analyst,0.7,0.2,0.7,0.3,0.1,54,0.45,https://www.bls.gov/ooh/business-and-financial/market-research-analysts.htm,68230,Bachelor's degree,96511,13% (Much faster than average),12956,,
Market Research Specialist,0.7,0.2,0.6,0.4,0.1,54,0.45,https://www.bls.gov/ooh/business-and-financial/market-research-analysts.htm,68230,Bachelor's degree,96511,13% (Much faster than average),12956,,
Anesthetist,0.05,0.4,0.4,0.1,0.05,62,0.45,https://www.bls.gov/ooh/healthcare/physicians-and-surgeons.htm,229300,Doctoral or professional degree,9390,3% (As fast as average),283,,
Staff Anesthetist,0.05,0.4,0.4,0.1,0.05,62,0.45,https://www.bls.gov/ooh/healthcare/physicians-and-surgeons.htm,229300,Doctoral or professional degree,9390,3% (As fast as average),283,,
Mounted Police,0.05,0.4,0.2,0.3,0.05,92,0.45,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,69160,See How to Become One,23106,3% (As fast as average),680,,
Junior High School Teacher,0.15,0.3,0.25,0.25,0.05,61,0.45,https://www.bls.gov/ooh/education-training-and-library/middle-school-teachers.htm,61810,Bachelor's degree,125100,1% (Little or no change),1020,,
Internet Technology Manager,0.8,0.1,0.4,0.3,0.4,54,0.45,https://www.bls.gov/ooh/management/computer-and-information-systems-managers.htm,164070,Bachelor's degree,39814,15% (Much faster than average),6143,,
E-Commerce Director,0.8,0.1,0.4,0.3,0.4,44,0.45,https://www.bls.gov/ooh/management/sales-managers.htm,130600,Bachelor's degree,69338,4% (As fast as average),2812,,
Applications Analyst,0.8,0.1,0.6,0.3,0.2,54,0.45,https://www.bls.gov/ooh/computer-and-information-technology/computer-systems-analysts.htm,102240,Bachelor's degree,66425,10% (Much faster than average),6388,,
Guide Dog Trainer,0.05,0.4,0.3,0.25,0,61,0.45,https://www.bls.gov/ooh/personal-care-and-service/animal-care-and-service-workers.htm,29790,High school diploma or equivalent,10919,16% (Much faster than average),1700,,
Licensed Guide Dog Instructor,0.05,0.4,0.3,0.25,0,61,0.45,https://www.bls.gov/ooh/personal-care-and-service/animal-care-and-service-workers.htm,29790,High school diploma or equivalent,10919,16% (Much faster than average),1700,,
Lion Trainer,0.05,0.4,0.2,0.3,0.05,71,0.45,https://www.bls.gov/ooh/personal-care-and-service/animal-care-and-service-workers.htm,29790,High school diploma or equivalent,10919,16% (Much faster than average),1700,,
Seeing Eye Dog Trainer,0.05,0.4,0.3,0.25,0,62,0.45,https://www.bls.gov/ooh/personal-care-and-service/animal-care-and-service-workers.htm,29790,High school diploma or equivalent,10919,16% (Much faster than average),1700,,
Corporate Financial Analyst,0.7,0.2,0.6,0.3,0.2,52,0.45,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,96220,Bachelor's degree,53729,8% (Faster than average),4143,,
Corporate Securities Research Analyst,0.7,0.2,0.7,0.3,0.1,52,0.45,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,96220,Bachelor's degree,53729,8% (Faster than average),4143,,
Financial Risk Analyst,0.7,0.2,0.7,0.3,0.1,52,0.45,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,96220,Bachelor's degree,53729,8% (Faster than average),4143,,
Reinsurance Claims Analyst,0.7,0.2,0.6,0.3,0.2,52,0.45,https://www.bls.gov/ooh/business-and-financial/claims-adjusters-appraisers-examiners-and-investigators.htm,72040,See How to Become One,20153,-3% (Decline),-629,,
Network Support Manager,0.7,0.2,0.4,0.3,0.4,54,0.45,https://www.bls.gov/ooh/computer-and-information-technology/network-and-computer-systems-administrators.htm,90520,Bachelor's degree,28325,2% (As fast as average),692,,
Marine Firefighter,0.05,0.4,0.25,0.25,0.05,92,0.45,https://www.bls.gov/ooh/protective-service/firefighters.htm,51680,Postsecondary nondegree award,37133,4% (As fast as average),1333,,
Electronic Engineer,0.7,0.2,0.6,0.3,0.2,54,0.45,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,104610,Bachelor's degree,27245,5% (Faster than average),1436,,
Telecommunication Engineer,0.7,0.2,0.6,0.3,0.2,54,0.45,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,104610,Bachelor's degree,27245,5% (Faster than average),1436,,
Riding Coach,0.05,0.4,0.2,0.3,0.05,71,0.45,https://www.bls.gov/ooh/entertainment-and-sports/coaches-and-scouts.htm,44890,Bachelor's degree,21169,9% (Much faster than average),1946,,
